time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-06-05T03:36:15.632Z,34.4738,45.7379,10,4.6,mb,,93,1.175,0.56,us,us70003vmd,2019-08-27T17:47:33.040Z,"11 km W of Sarpol-e Z?ah?b, Iran",earthquake,9.4,1.9,0.047,135,reviewed,us,us
2019-06-05T03:33:05.508Z,34.369,45.6153,10,4.7,mb,,67,1.265,0.68,us,us70003vmb,2019-08-27T17:47:33.040Z,"24 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,8.1,1.9,0.055,102,reviewed,us,us
2019-06-02T01:16:58.778Z,27.6941,59.2935,61.79,4.4,mb,,70,3.896,0.85,us,us70003u9t,2019-08-24T21:17:46.040Z,"128 km NNW of Fann?j, Iran",earthquake,6.2,6.3,0.087,38,reviewed,us,us
2019-06-01T04:34:02.911Z,32.1414,48.9222,10,4.9,mb,,79,3.992,1.19,us,us70003u1h,2019-08-24T21:17:43.040Z,"12 km NE of Sh?shtar, Iran",earthquake,6.6,1.7,0.177,10,reviewed,us,us
2019-05-30T23:09:12.213Z,29.1951,56.2983,10,4.1,mb,,128,4.233,1.21,us,us70003tgq,2019-08-24T21:17:38.040Z,"49 km W of K?h Sef?d, Iran",earthquake,7,1.9,0.114,21,reviewed,us,us
2019-05-25T18:26:41.112Z,34.8282,45.8045,10,4.2,mb,,62,0.296,0.79,us,us60003s50,2019-08-13T14:30:37.040Z,"41 km N of Sarpol-e Z?ah?b, Iran",earthquake,5.5,1.9,0.088,39,reviewed,us,us
2019-05-24T09:25:14.208Z,28.9732,52.2221,10,4.1,mb,,92,5.359,1.11,us,us70003trj,2019-08-13T14:30:49.040Z,"36 km WNW of F?r?z?b?d, Iran",earthquake,8.2,1.9,0.12,19,reviewed,us,us
2019-05-19T04:19:55.129Z,29.6771,51.2501,10,4.2,mb,,86,6.451,1.09,us,us70003n5u,2019-08-07T22:03:50.040Z,"39 km W of K?zer?n, Iran",earthquake,4.3,1.9,0.102,27,reviewed,us,us
2019-05-18T07:48:18.197Z,29.6815,52.0303,10,4.6,mb,,45,6.002,0.86,us,us70003my9,2019-08-07T22:03:47.040Z,"37 km E of K?zer?n, Iran",earthquake,3,1.9,0.071,58,reviewed,us,us
2019-05-13T08:09:10.812Z,26.8401,55.2477,35,4.3,mb,,72,2.074,0.83,us,us70003k9a,2019-08-01T17:15:16.040Z,"48 km NE of Bandar-e Lengeh, Iran",earthquake,6.9,2,0.093,33,reviewed,us,us
2019-05-12T14:46:45.657Z,29.2553,53.1551,10,4.4,mb,,64,5.08,0.76,us,us70003k1y,2019-08-01T17:15:14.040Z,"36 km E of Akbar?b?d, Iran",earthquake,8.3,1.9,0.084,41,reviewed,us,us
2019-05-11T10:28:59.929Z,34.9557,45.7333,10,5.2,mww,,50,0.161,0.7,us,us70003jrw,2019-08-01T17:15:10.040Z,"33 km SW of ?alabja, Iraq",earthquake,8.4,1.9,0.066,22,reviewed,us,us
2019-05-10T02:41:56.702Z,27.495,56.0641,35,4.1,mb,,102,2.542,1.17,us,us70003j5j,2019-08-01T17:15:08.040Z,"40 km NNW of Bandar Abbas, Iran",earthquake,5.1,2,0.14,16,reviewed,us,us
2019-05-07T05:54:35.110Z,38.2587,53.8094,10,4.2,mb,,119,7.29,1.48,us,us70003hum,2019-08-01T17:15:03.040Z,"125 km SSW of Gumdag, Turkmenistan",earthquake,5,2,0.147,13,reviewed,us,us
2019-04-26T17:10:36.508Z,37.3997,55.6033,10,4.2,mb,,157,8.348,0.74,us,us70003cli,2019-07-13T18:42:41.040Z,"10 km ENE of Kal?leh, Iran",earthquake,5.7,1.9,0.118,20,reviewed,us,us
2019-04-25T15:03:16.500Z,30.6962,57.3128,10,4.4,mb,,40,5.556,0.97,us,us70003byn,2019-07-13T18:42:39.040Z,"51 km NNE of Kerman, Iran",earthquake,8,1.9,0.067,64,reviewed,us,us
2019-04-23T10:24:40.161Z,33.5389,45.6743,10,4.3,mb,,77,1.574,0.77,us,us70003alr,2019-07-13T18:42:34.040Z,"25 km SSE of Mandal?, Iraq",earthquake,7.4,1.9,0.079,45,reviewed,us,us
2019-04-21T13:33:04.724Z,29.3843,51.6465,10,4.3,mb,,88,6.001,1.01,us,us70003enk,2019-06-26T20:55:07.040Z,"26 km S of K?zer?n, Iran",earthquake,6.1,1.9,0.103,27,reviewed,us,us
2019-04-20T02:41:06.243Z,27.2213,55.8008,10,4.7,mb,,45,2.295,0.72,us,us700039hi,2019-06-26T20:54:58.040Z,"47 km W of Bandar Abbas, Iran",earthquake,7.3,1.9,0.047,139,reviewed,us,us
2019-04-17T20:02:50.521Z,33.1865,46.5098,10,4.6,mb,,68,2.033,0.7,us,us70003829,2019-06-26T20:54:47.040Z,"32 km ENE of Mehr?n, Iran",earthquake,8,1.9,0.05,117,reviewed,us,us
2019-04-16T22:43:50.059Z,30.8446,57.2132,10,4,mb,,81,5.521,0.28,us,us70003c07,2019-06-26T20:54:45.040Z,"60 km SE of R?var, Iran",earthquake,9.7,2,0.15,12,reviewed,us,us
2019-04-15T07:28:00.285Z,32.7604,46.3064,10,4.2,mb,,118,2.4,0.56,us,us70003bd9,2019-06-20T19:03:40.040Z,"42 km SSE of Mehr?n, Iran",earthquake,8,1.6,0.102,27,reviewed,us,us
2019-04-15T06:34:32.944Z,34.5492,45.6064,10,4.4,mb,,63,0.574,0.75,us,us7000367n,2019-06-20T19:03:40.040Z,"25 km WNW of Sarpol-e Z?ah?b, Iran",earthquake,4.1,1.8,0.089,37,reviewed,us,us
2019-04-14T19:59:32.945Z,37.6338,57.0843,10,4.3,mb,,92,5.289,1.26,us,us70003609,2022-08-08T13:23:00.338Z,"27 km NW of Bojn?rd, Iran",earthquake,6.5,1.9,0.108,24,reviewed,us,us
2019-04-13T23:16:46.385Z,38.7545,49.1302,10,4,mb,,137,4.272,0.96,us,us700035lg,2019-06-20T19:03:32.040Z,"24 km E of Lankaran, Azerbaijan",earthquake,10.2,2,0.156,11,reviewed,us,us
2019-04-11T01:39:54.164Z,27.6924,54.1493,10,4,mb,,98,3.299,0.68,us,us7000347r,2019-06-20T19:03:14.040Z,"2 km NNE of Ger?sh, Iran",earthquake,5.8,1.9,0.149,12,reviewed,us,us
2019-04-01T15:33:48.554Z,33.5193,45.5906,10,4.1,mb,,104,1.597,0.88,us,us700033rn,2019-06-08T20:51:42.040Z,"25 km S of Mandal?, Iraq",earthquake,5.9,1.9,0.123,18,reviewed,us,us
2019-04-01T10:53:35.201Z,33.5222,45.69,10,4.4,mb,,69,1.591,0.9,us,us2000k8gu,2019-06-08T20:51:31.040Z,"28 km SSE of Mandal?, Iraq",earthquake,4.1,1.9,0.092,34,reviewed,us,us
2019-04-01T10:35:03.898Z,33.4607,45.7308,10,4,mb,,72,1.652,0.77,us,us2000k8gm,2019-06-08T20:51:31.040Z,"35 km SSE of Mandal?, Iraq",earthquake,7.7,2,0.211,6,reviewed,us,us
2019-04-01T10:16:14.480Z,33.6821,45.7837,10,4.8,mb,,68,1.432,0.75,us,us2000k8g1,2019-06-08T20:51:30.040Z,"22 km ESE of Mandal?, Iraq",earthquake,7.7,1.9,0.041,181,reviewed,us,us
2019-04-01T10:07:23.671Z,33.5495,45.7739,10,5.3,mww,,48,1.564,1.05,us,us2000k8fr,2019-06-08T20:51:30.040Z,"29 km SE of Mandal?, Iraq",earthquake,6.8,1.8,0.062,25,reviewed,us,us
2019-03-30T22:44:24.860Z,28.5746,51.6069,10,4.6,mb,,46,5.472,0.51,us,us2000k7te,2019-06-08T20:51:26.040Z,"85 km SSE of Bor?zj?n, Iran",earthquake,7.4,1.9,0.056,96,reviewed,us,us
2019-03-27T16:19:13.800Z,32.1456,60.1887,10,4.3,mb,,178,2.821,1.01,us,us1000jmh5,2019-06-08T20:51:16.040Z,"121 km SE of B?rjand, Iran",earthquake,10.8,1.9,0.083,41,reviewed,us,us
2019-03-27T06:19:30.440Z,27.536,56.564,10,4.2,mb,,108,2.6,0.49,us,us1000jm9p,2019-06-08T20:51:15.040Z,"47 km NE of Bandar Abbas, Iran",earthquake,4.5,1.9,0.113,22,reviewed,us,us
2019-03-27T04:52:10.722Z,28.2317,56.1775,10,4.3,mb,,94,3.273,0.66,us,us1000jm8v,2019-06-08T20:51:15.040Z,"116 km N of Bandar Abbas, Iran",earthquake,8.6,1.6,0.093,33,reviewed,us,us
2019-03-21T10:03:58.256Z,27.0832,53.8579,10,4.6,mb,,112,2.998,0.83,us,us1000jjpi,2019-06-06T18:54:10.040Z,"60 km NNW of K?sh, Iran",earthquake,7.1,1.8,0.059,85,reviewed,us,us
2019-03-12T12:06:05.232Z,34.0432,45.425,10,4.5,mb,,55,1.098,0.7,us,us1000je35,2019-06-01T21:24:12.040Z,"34 km NNW of Mandal?, Iraq",earthquake,3.4,1.9,0.056,93,reviewed,us,us
2019-03-12T12:05:20.113Z,34.2825,45.5083,10,4.3,mb,,126,0.85,0.75,us,us1000jjte,2019-06-01T21:24:26.040Z,"38 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,7.3,1.9,0.126,18,reviewed,us,us
2019-03-05T00:21:42.150Z,27.7089,51.8089,10,4.2,mb,,111,4.809,0.92,us,us1000jfid,2019-05-24T21:21:34.040Z,"107 km W of Mohr, Iran",earthquake,8.4,1.9,0.124,18,reviewed,us,us
2019-03-05T00:17:01.470Z,27.7292,51.7375,10,4.3,mb,,111,4.873,0.75,us,us1000jfik,2019-05-24T21:21:35.040Z,"114 km W of Mohr, Iran",earthquake,5.7,1.9,0.094,32,reviewed,us,us
2019-03-02T10:04:48.400Z,30.7342,57.3024,10,4.3,mb,,73,5.537,0.68,us,us1000j9u4,2019-05-14T18:36:16.040Z,"54 km NNE of Kerman, Iran",earthquake,7.9,1.9,0.096,31,reviewed,us,us
2019-02-27T16:45:27.950Z,32.9317,47.4934,10,4.1,mb,,77,2.63,1.26,us,us1000jcdy,2019-05-14T18:36:23.040Z,"9 km SE of ?bd?n?n, Iran",earthquake,3.4,1.9,0.103,26,reviewed,us,us
2019-02-27T05:42:53.096Z,33.0339,47.5653,10,4.6,mb,,57,2.581,0.95,us,us2000jpei,2020-07-10T17:26:46.411Z,"14 km ENE of ?bd?n?n, Iran",earthquake,5.8,1.7,0.071,59,reviewed,us,us
2019-02-21T09:01:36.720Z,34.775,46.0566,10,4.3,mb,,73,0.439,0.86,us,us1000j9fh,2019-05-11T17:40:31.040Z,"39 km NNE of Sarpol-e Z?ah?b, Iran",earthquake,8.4,1.9,0.119,20,reviewed,us,us
2019-02-14T08:00:45.630Z,28.123,55.7877,10,4.2,mb,,91,3.186,0.71,us,us2000jhtf,2019-05-01T22:00:42.040Z,"114 km NNW of Bandar Abbas, Iran",earthquake,8.2,1.9,0.136,15,reviewed,us,us
2019-02-13T09:19:06.060Z,27.6521,52.9744,10,4.3,mb,,85,3.958,0.61,us,us2000jnkx,2019-05-01T22:01:07.040Z,"13 km NE of Mohr, Iran",earthquake,6.5,1.9,0.137,15,reviewed,us,us
2019-02-11T04:12:31.330Z,27.0666,55.6283,10,4.5,mb,,59,2.175,0.83,us,us2000jg6x,2019-04-25T15:32:06.040Z,"64 km WNW of Qeshm, Iran",earthquake,7.2,1.8,0.074,53,reviewed,us,us
2019-02-10T14:56:38.050Z,27.0121,55.5816,10,4.3,mb,,87,2.133,0.47,us,us2000jni3,2019-04-25T15:32:04.040Z,"68 km W of Qeshm, Iran",earthquake,5.3,1.9,0.103,27,reviewed,us,us
2019-02-10T10:54:48.300Z,27.0899,55.5458,10,5.4,mww,,28,2.216,0.65,us,us2000jfx7,2020-07-10T17:25:31.624Z,"73 km WNW of Qeshm, Iran",earthquake,7.3,1.8,0.059,28,reviewed,us,us
2019-02-09T21:26:21.840Z,31.6816,49.5427,10,4.8,mb,,61,4.685,0.73,us,us2000jfrj,2019-04-25T15:32:00.040Z,"36 km SE of Masjed Soleym?n, Iran",earthquake,5.1,1.9,0.049,128,reviewed,us,us
2019-02-09T07:19:46.900Z,27.9816,56.6045,10,4.1,mb,,94,3.045,0.88,us,us2000jng6,2019-04-25T15:31:58.040Z,"93 km NNE of Bandar Abbas, Iran",earthquake,9.1,1.9,0.123,18,reviewed,us,us
2019-02-07T05:37:14.950Z,34.1726,45.6014,10,4,mb,,77,0.947,0.43,us,us2000jnc3,2019-04-25T15:31:49.040Z,"40 km SW of Sarpol-e Z?ah?b, Iran",earthquake,6.8,1.9,0.157,11,reviewed,us,us
2019-01-31T09:31:27.904Z,37.5461,48.8456,10,4.7,mb,,162,3.321,0.81,us,us2000jhfg,2019-04-18T19:09:42.040Z,"28 km S of Hashtpar, Iran",earthquake,3.8,2,0.317,3,reviewed,us,us
2019-01-29T05:18:23.770Z,34.4014,45.1199,10,4.3,mb,,76,3.78,0.88,us,us2000jhcz,2019-04-18T19:09:40.040Z,"35 km SSE of Kifr?, Iraq",earthquake,4.1,2,0.168,10,reviewed,us,us
2019-01-25T13:47:07.470Z,37.7203,49.1182,10,4.2,mb,,105,3.598,1.01,us,us2000jers,2019-04-12T17:17:04.040Z,"20 km ESE of Hashtpar, Iran",earthquake,3.8,1.9,0.087,37,reviewed,us,us
2019-01-19T21:15:09.770Z,30.7592,51.3473,10,4.2,mb,,75,6.918,0.73,us,us2000j6g7,2019-04-05T21:41:01.040Z,"25 km WNW of Yasuj, Iran",earthquake,8.5,1.9,0.093,32,reviewed,us,us
2019-01-15T17:07:00.410Z,34.0508,45.5913,10,4,mb,,98,1.068,1.18,us,us2000j45j,2019-04-05T21:40:58.040Z,"33 km N of Mandal?, Iraq",earthquake,6.5,2,0.15,14,reviewed,us,us
2019-01-14T18:17:59.700Z,34.1417,45.6339,10,4.3,mb,,106,0.975,0.82,us,us2000j3tb,2019-04-02T20:52:55.040Z,"41 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,5.3,1.9,0.111,23,reviewed,us,us
2019-01-14T01:27:14.710Z,29.1458,58.2239,10,4,mb,,91,4.554,0.85,us,us1000is46,2019-04-02T20:51:09.040Z,"13 km WNW of Bam, Iran",earthquake,8.4,1.9,0.196,7,reviewed,us,us
2019-01-06T14:29:26.230Z,34.2301,45.4634,10,4.1,mb,,119,0.909,0.54,us,us2000j0tw,2019-03-08T17:50:17.040Z,"44 km SW of Sarpol-e Z?ah?b, Iran",earthquake,8.3,2,0.139,14,reviewed,us,us
2019-01-06T14:15:07.940Z,34.0464,45.6698,10,4.9,mb,,49,1.068,0.61,us,us2000j0tq,2022-08-08T11:17:37.144Z,"34 km NNE of Mandal?, Iraq",earthquake,5.8,1.9,0.06,88,reviewed,us,us
2019-01-06T14:03:54.950Z,34.064,45.7651,10,4.2,mb,,168,1.051,0.83,us,us2000j7x8,2019-03-08T17:50:23.040Z,"40 km NNE of Mandal?, Iraq",earthquake,7.6,1.9,0.167,14,reviewed,us,us
2019-01-06T13:55:06.710Z,34.0765,45.5737,10,4.6,mb,,67,1.044,0.86,us,us2000j7wj,2019-03-08T17:50:22.040Z,"36 km N of Mandal?, Iraq",earthquake,8.5,1.9,0.096,32,reviewed,us,us
2019-01-06T13:54:19.910Z,34.0932,45.5111,7.18,4.6,mb,,165,1.035,0.43,us,us2000j7w1,2019-03-08T17:50:22.040Z,"38 km N of Mandal?, Iraq",earthquake,7.3,4.9,0.098,31,reviewed,us,us
2019-01-06T13:41:59.060Z,34.1248,45.6794,14,5.6,mww,,40,0.99,0.65,us,us2000j0th,2022-08-08T11:16:50.865Z,"40 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,5.6,1.8,0.059,28,reviewed,us,us
2019-01-06T04:48:09.070Z,28.5413,51.6003,10,5,mb,,76,5.455,0.92,us,us2000j0pj,2019-03-08T17:50:16.040Z,"88 km ESE of Bushehr, Iran",earthquake,3.4,1.8,0.055,104,reviewed,us,us
2019-01-05T19:19:08.760Z,34.6268,46.2505,10,4.2,mb,,69,0.655,0.79,us,us2000j0j8,2019-03-08T17:50:16.040Z,"30 km SW of Jav?nr?d, Iran",earthquake,5.5,1.9,0.124,18,reviewed,us,us
2019-01-05T05:06:26.940Z,30.6913,48.2484,10,4.2,mb,,72,4.898,0.73,us,us2000j7qa,2019-03-08T17:50:22.040Z,"28 km NNE of Khorramshahr, Iran",earthquake,8.4,2,0.159,11,reviewed,us,us
2019-01-04T17:17:33.280Z,34.2672,45.7003,10.99,4.2,mb,,73,0.847,0.85,us,us2000j0bh,2022-08-08T11:16:52.752Z,"26 km SW of Sarpol-e Z?ah?b, Iran",earthquake,6.3,5.9,0.128,21,reviewed,us,us
2019-01-02T15:39:31.930Z,28.0799,54.2376,10,4.3,mb,,46,3.584,0.9,us,us2000izui,2019-03-08T17:50:14.040Z,"46 km NNE of Ger?sh, Iran",earthquake,6.1,1.9,0.089,36,reviewed,us,us
2019-01-02T07:57:29.570Z,29.3932,51.3003,10,4.9,mb,,70,6.22,1.07,us,us2000izsm,2019-03-08T17:50:13.040Z,"15 km NNE of Bor?zj?n, Iran",earthquake,6.1,1.9,0.055,102,reviewed,us,us
2019-01-01T16:39:16.490Z,29.4236,51.2694,10,4.6,mb,,71,6.261,0.82,us,us2000iznl,2019-03-08T17:50:13.040Z,"17 km NNE of Bor?zj?n, Iran",earthquake,7.6,1.9,0.086,40,reviewed,us,us
2018-12-31T06:44:14.190Z,28.1897,56.5665,10,4.3,mb,,94,3.247,0.82,us,us2000izdu,2019-03-05T17:46:40.040Z,"114 km NNE of Bandar Abbas, Iran",earthquake,5.9,1.8,0.085,39,reviewed,us,us
2018-12-29T23:16:39.580Z,28.1781,55.5133,10,4.2,mb,,86,3.278,1.01,us,us2000iz1x,2019-03-05T17:46:38.040Z,"114 km SE of D?r?b, Iran",earthquake,8.7,1.9,0.086,38,reviewed,us,us
2018-12-27T22:57:03.130Z,34.4699,45.6522,10,4.2,mb,,168,0.647,0.81,us,us2000iyfe,2019-03-05T17:46:36.040Z,"19 km W of Sarpol-e Z?ah?b, Iran",earthquake,6.4,1.9,0.084,39,reviewed,us,us
2018-12-24T23:16:47.310Z,30.8021,57.1969,10,4.2,mb,,84,5.559,0.54,us,us2000j30q,2019-03-05T17:46:32.040Z,"58 km N of Kerman, Iran",earthquake,10.3,2,0.199,7,reviewed,us,us
2018-12-24T04:58:48.090Z,32.7317,47.5741,10,4.1,mb,,112,2.834,0.73,us,us2000iwzv,2019-03-05T17:46:31.040Z,"29 km E of Dehlor?n, Iran",earthquake,8.7,1.9,0.106,24,reviewed,us,us
2018-12-23T23:44:41.700Z,30.3137,52.2399,10,4,mb,,172,6.399,1.16,us,us2000j2xg,2019-02-23T20:23:36.040Z,"72 km ENE of N?r?b?d, Iran",earthquake,10.6,1.9,0.3,3,reviewed,us,us
2018-12-21T09:39:55.730Z,38.171,47.0169,10,3.4,ml,,240,2.65,0.48,us,us2000ivv7,2019-02-23T20:22:01.040Z,"34 km S of Ahar, Iran",earthquake,8.4,2,0.105,12,reviewed,us,us
2018-12-17T10:03:36.510Z,38.544,49.5347,26.47,4.7,mb,,115,4.046,0.7,us,us2000iue2,2019-02-23T20:21:07.040Z,"58 km E of Astara, Azerbaijan",earthquake,9,6.1,0.069,64,reviewed,us,us
2018-12-13T04:46:28.740Z,30.1135,50.8569,10,4.4,mb,,69,6.607,0.89,us,us2000iv1i,2019-02-16T22:29:07.040Z,"27 km SSE of Dogonbadan, Iran",earthquake,7.9,1.9,0.117,21,reviewed,us,us
2018-12-11T22:45:34.250Z,29.4213,51.9994,10,4.1,mb,,87,5.821,0.7,us,us2000iuqb,2019-02-16T22:29:05.040Z,"40 km ESE of K?zer?n, Iran",earthquake,9.2,1.9,0.114,21,reviewed,us,us
2018-12-11T15:58:25.740Z,31.3233,48.1834,10,4.1,mb,,93,4.309,0.43,us,us2000iuqg,2019-02-16T22:29:05.040Z,"26 km S of S?sangerd, Iran",earthquake,4.8,1.9,0.151,14,reviewed,us,us
2018-12-11T08:35:27.140Z,31.2623,48.1591,10,4.6,mb,,68,4.353,0.79,us,us2000isg6,2019-02-16T22:29:04.040Z,"33 km S of S?sangerd, Iran",earthquake,7.7,1.9,0.08,47,reviewed,us,us
2018-12-10T22:21:57.780Z,31.3074,48.2105,10,4.3,mb,,80,4.334,0.42,us,us2000itmu,2019-02-16T22:29:03.040Z,"28 km S of S?sangerd, Iran",earthquake,9.3,1.9,0.13,17,reviewed,us,us
2018-12-09T03:24:10.560Z,34.2797,45.8032,10,4.7,mb,,48,0.838,1.14,us,us1000i58t,2019-02-16T19:52:33.040Z,"20 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,5.7,1,0.067,68,reviewed,us,us
2018-12-05T20:12:37.630Z,27.4715,56.2079,10,4.3,mb,,70,2.515,1,us,us1000i317,2019-02-16T19:52:24.040Z,"32 km NNW of Bandar Abbas, Iran",earthquake,8.6,1.9,0.105,26,reviewed,us,us
2018-12-04T20:23:58.340Z,35.0228,46.6261,10,3.7,mb,,92,0.749,0.89,us,us1000i2ah,2019-02-16T19:52:19.040Z,"24 km E of P?veh, Iran",earthquake,4.7,2,0.226,5,reviewed,us,us
2018-12-04T09:32:52.130Z,32.9856,45.8868,10,4.4,mb,,125,2.13,1.1,us,us1000i4aj,2019-02-16T19:52:18.040Z,"30 km WSW of Mehr?n, Iran",earthquake,10.7,1.9,0.108,25,reviewed,us,us
2018-12-04T03:01:13.420Z,29.9618,51.2264,10,4.3,mb,,105,6.671,0.94,us,us1000i4a7,2019-02-16T19:52:17.040Z,"southern Iran",earthquake,9.4,1.9,0.177,9,reviewed,us,us
2018-12-03T17:16:17.320Z,32.7073,49.8214,10,4.4,mb,,109,4.171,1.16,us,us1000i18n,2019-02-16T19:52:16.040Z,"38 km SW of Fereyd?nshahr, Iran",earthquake,8.7,1.9,0.082,43,reviewed,us,us
2018-11-29T13:16:23.460Z,34.3993,45.8891,10,4.5,mb,,226,0.729,0.82,us,us1000hxuv,2019-02-09T19:02:11.040Z,"7 km SSE of Sarpol-e Z?ah?b, Iran",earthquake,11.2,2,0.082,44,reviewed,us,us
2018-11-27T23:50:10.020Z,34.2214,45.6628,10,4.4,mb,,53,0.894,0.54,us,us1000hyev,2019-02-09T19:02:12.040Z,"32 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.1,1.7,0.088,37,reviewed,us,us
2018-11-27T11:11:45.760Z,34.1276,45.6461,10,4.4,mb,,125,0.988,0.53,us,us1000hyeb,2019-02-09T19:02:12.040Z,"42 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,4,1.9,0.117,21,reviewed,us,us
2018-11-27T06:36:34.150Z,34.3789,45.4852,10,4.6,mb,,75,0.761,0.96,us,us1000hwy4,2019-02-09T19:02:10.040Z,"35 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,5.3,1.9,0.081,45,reviewed,us,us
2018-11-26T01:19:41.530Z,34.3065,45.6989,10,4.9,mb,,71,0.808,0.82,us,us1000hwjg,2019-02-09T19:02:09.040Z,"22 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.5,1.8,0.061,85,reviewed,us,us
2018-11-26T00:49:46.300Z,28.6139,51.4389,10,4.1,mb,,100,7.36,1.28,us,us1000hyci,2019-02-09T19:02:12.040Z,"70 km SE of Bushehr, Iran",earthquake,10.1,2,0.151,12,reviewed,us,us
2018-11-26T00:38:36.740Z,34.3869,45.7492,10,4.9,mb,,74,0.728,0.79,us,us1000hwjc,2022-05-03T19:39:58.497Z,"13 km SW of Sarpol-e Z?ah?b, Iran",earthquake,7.2,1.8,0.047,140,reviewed,us,us
2018-11-25T23:00:46.470Z,34.238,45.6438,10,5,mb,,87,0.879,0.54,us,us1000hwi6,2022-05-03T19:39:55.862Z,"31 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.8,1.8,0.037,228,reviewed,us,us
2018-11-25T22:28:20.130Z,34.2571,45.4842,10,4.4,mb,,87,0.879,0.83,us,us1000hwh9,2019-02-02T20:02:30.040Z,"41 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,4,1.8,0.112,23,reviewed,us,us
2018-11-25T20:56:37.520Z,34.147,45.5038,10,4.5,mb,,218,0.983,0.92,us,us1000hwg9,2019-02-02T20:02:30.040Z,"44 km N of Mandal?, Iraq",earthquake,10.6,1.9,0.092,35,reviewed,us,us
2018-11-25T20:42:40.790Z,34.0887,45.6969,10,4.3,mb,,66,1.026,1.24,us,us1000hwg1,2019-02-02T20:02:30.040Z,"39 km NNE of Mandal?, Iraq",earthquake,6.3,1.9,0.092,34,reviewed,us,us
2018-11-25T17:31:18.200Z,34.3095,45.7095,10,4.2,mb,,183,0.805,1.32,us,us1000hyc0,2019-02-02T20:02:32.040Z,"21 km SW of Sarpol-e Z?ah?b, Iran",earthquake,7.5,2,0.186,8,reviewed,us,us
2018-11-25T17:09:36.010Z,34.4157,45.7209,10,5.2,mww,,67,0.699,0.93,us,us1000hwe7,2022-05-03T19:39:55.011Z,"13 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,7.4,1.8,0.071,19,reviewed,us,us
2018-11-25T16:37:32.830Z,34.3609,45.7443,18,6.3,mww,,22,0.754,0.86,us,us1000hwdw,2022-05-03T19:39:53.541Z,"15 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.7,1.8,0.059,28,reviewed,us,us
2018-11-22T02:11:50.500Z,27.0294,53.76,10,4.7,mb,,83,5.806,0.65,us,us1000hva5,2019-02-02T20:02:28.040Z,"58 km NNW of K?sh, Iran",earthquake,6.5,1.5,0.054,104,reviewed,us,us
2018-11-19T22:37:44.010Z,34.612,46.0604,10,4.4,mb,,120,0.576,0.93,us,us1000hu66,2019-02-02T20:02:26.040Z,"24 km NE of Sarpol-e Z?ah?b, Iran",earthquake,5.4,1.8,0.083,42,reviewed,us,us
2018-11-17T19:19:06.090Z,34.5709,46.2268,10,4.5,mb,,48,0.685,0.68,us,us1000ht9l,2019-01-30T18:36:25.040Z,"35 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,6.4,1.9,0.066,67,reviewed,us,us
2018-11-16T20:16:57.670Z,28.2663,58.2083,10,4.9,mb,,42,3.762,1.13,us,us1000hsxh,2019-01-30T18:36:20.040Z,"94 km S of Bam, Iran",earthquake,7.2,1.8,0.054,116,reviewed,us,us
2018-11-12T19:43:38.890Z,27.9972,52.9231,10,4.1,mb,,72,4.229,0.45,us,us1000hqy4,2019-01-30T18:36:22.040Z,"49 km N of Mohr, Iran",earthquake,8.7,1.9,0.119,19,reviewed,us,us
2018-11-11T13:49:19.100Z,31.3121,48.2291,10,4.4,mb,,108,4.338,0.63,us,us1000hsv2,2019-01-21T16:42:56.040Z,"28 km S of S?sangerd, Iran",earthquake,3.8,1.9,0.138,21,reviewed,us,us
2018-11-06T04:14:42.910Z,28.1886,57.0433,10,4.4,mb,,110,3.316,0.74,us,us2000i7an,2019-01-21T16:42:56.040Z,"117 km N of M?n?b, Iran",earthquake,8.6,1.8,0.083,42,reviewed,us,us
2018-11-05T20:32:09.530Z,34.6884,46.1554,10,4.2,mb,,156,0.557,0.93,us,us2000i75n,2019-01-21T16:42:56.040Z,"35 km WSW of Jav?nr?d, Iran",earthquake,6.1,1.9,0.1,28,reviewed,us,us
2018-11-05T04:46:15.810Z,27.235,52.5693,10,4,mb,,117,3.985,1.08,us,us2000i6w5,2019-01-21T16:42:52.040Z,"47 km SW of Mohr, Iran",earthquake,4.9,1.9,0.157,11,reviewed,us,us
2018-11-01T16:47:19.610Z,31.6661,49.9463,10,4.3,mb,,68,4.933,0.82,us,us2000i5em,2019-01-21T14:29:42.040Z,"53 km NE of R?mhormoz, Iran",earthquake,8.2,1.9,0.087,37,reviewed,us,us
